主要建材_cat,主要用途_cat,交易年月日_date,備註,全移轉_bin,單價每平方公尺,土地_num,土地移轉總面積平方公尺,建物_num,建物型態_cat,建物現況格局-廳,建物現況格局-房,建物現況格局-衛,建物現況格局-隔間_bin,建物移轉總面積平方公尺,建築完成年月_date,有無管理組織_bin,移轉層次_num,總價元,總樓層數_num,車位_num,車位移轉總面積平方公尺,車位總價元,車位類別_cat,都市土地使用分區_cat,鄉鎮市區_cat
12,2,2015-10-30,含增建或未登記建物。,0,152594.0,1,30.06,1,9,2,3,3,1,137.62,1983-10-24,0,3,21000000,7,0,0.0,0,0,1,1
10,9,2014-10-31,本案為預售合約價格。,0,303857.0,1,36.15,1,10,0,0,0,0,233.32,2015-10-27,0,7,62000000,10,2,46.38,5200000,1,2,1
10,9,2014-07-08,本案為預售合約價格。,0,324016.0,1,56.71,1,10,0,0,0,0,371.83,2015-10-27,0,6,99220000,10,4,92.76,8800000,1,2,1
10,9,2014-07-08,本案為預售合約價格。,0,317173.0,1,34.97,1,10,0,0,0,0,264.38,2015-10-27,0,6,63230000,10,4,92.76,8800000,1,2,1
10,9,2014-07-08,本案為預售合約價格。,0,317162.0,1,34.11,1,10,0,0,0,0,258.07,2015-10-27,0,6,61230000,10,4,92.76,8800000,1,2,1
10,9,2014-07-08,本案為預售合約價格。,0,317228.0,1,39.28,1,10,0,0,0,0,284.84,2015-10-27,0,6,69730000,10,4,92.76,8800000,1,2,1
10,9,2014-07-08,本案為預售合約價格。,0,317445.0,1,62.73,1,10,0,0,0,0,406.84,2015-10-27,0,6,108500000,10,4,92.76,8800000,1,2,1
10,9,2014-07-14,本案為預售合約價格。,0,309446.0,1,61.66,1,10,0,0,0,0,383.65,2015-10-27,0,7,103950000,10,3,69.54,6750000,1,2,1
10,9,2014-11-25,本案為預售合約價格。,0,318726.0,1,53.26,1,10,0,0,0,0,307.27,2015-10-27,0,9,93150000,10,1,23.18,2600000,1,2,1
10,9,2014-11-25,本案為預售合約價格。,0,318496.0,1,31.64,1,10,0,0,0,0,194.13,2015-10-27,0,9,57050000,10,1,23.18,2600000,1,2,1
10,9,2014-11-25,本案為預售合約價格。,0,318454.0,1,30.88,1,10,0,0,0,0,188.51,2015-10-27,0,9,55250000,10,1,23.18,2600000,1,2,1
10,9,2014-11-25,本案為預售合約價格。,0,318534.0,1,35.08,1,10,0,0,0,0,210.12,2015-10-27,0,9,62150000,10,1,23.18,2600000,1,2,1
10,9,2014-11-25,本案為預售合約價格。,0,318752.0,1,57.57,1,10,0,0,0,0,326.77,2015-10-27,0,9,99370000,10,1,23.18,2600000,1,2,1
10,9,2014-05-17,本案為預售合約價格。,0,318754.0,1,36.15,1,10,0,0,0,0,233.86,2015-10-27,0,3,65060000,10,2,46.38,5300000,1,2,1
10,9,2014-08-02,本案為預售合約價格。,0,308880.0,1,32.71,1,10,0,0,0,0,217.32,2015-10-27,0,6,59000000,10,2,46.38,6200000,1,2,1
14,5,2015-11-13,車位面積無法判定,0,157584.0,1,49.1,2,10,0,0,0,0,710.73,2003-04-30,1,4,112000000,10,4,0.0,0,1,3,1
10,9,2014-05-14,本案為預售合約價格。,0,343006.0,1,49.39,1,10,0,0,0,0,319.04,2015-10-27,0,4,94280000,10,3,69.54,8700000,1,2,1
10,9,2014-05-14,本案為預售合約價格。,0,334002.0,1,28.62,1,10,0,0,0,0,195.85,2015-10-27,0,4,55720000,10,2,46.38,5800000,1,2,1
12,2,2015-11-24,,0,219912.0,1,47.51,1,1,1,2,2,1,370.42,2015-10-15,1,11,70890000,11,3,66.48,4050000,1,1,4
12,2,2015-11-24,,0,188473.0,1,46.63,1,1,1,3,3,1,364.56,2015-10-15,1,9,60580000,11,3,66.48,4400000,1,1,4
12,2,2015-11-24,,0,190699.0,1,47.44,1,1,1,3,2,1,369.89,2015-10-15,1,6,61960000,11,3,66.48,4100000,1,1,4
10,9,2014-07-04,1.本案為預售合約價格。2.主要用途:一般零售業甲組(不含便利商店、日用百貨),0,524495.0,1,42.4,1,10,0,0,0,0,256.83,2015-10-27,0,"1,2",115580000,10,2,46.38,5200000,1,2,1
10,9,2014-07-04,1.本案為預售合約價格。2.主要用途:一般零售業甲組(不含便利商店、日用百貨),0,565545.0,1,67.68,1,10,0,0,0,0,478.45,2015-10-27,0,"1,2",197380000,10,7,162.33,18600000,1,2,1
10,9,2014-11-25,本案為預售合約價格。,0,318707.0,1,54.02,1,10,0,0,0,0,308.04,2015-10-27,0,9,93590000,10,1,23.18,2800000,1,2,1
10,9,2014-11-25,本案為預售合約價格。,0,318457.0,1,31.74,1,10,0,0,0,0,194.81,2015-10-27,0,9,57460000,10,1,23.18,2800000,1,2,1
10,9,2014-11-25,本案為預售合約價格。,0,336788.0,1,30.88,1,10,0,0,0,0,188.51,2015-10-27,0,9,55450000,10,1,32.18,2800000,1,2,1
10,9,2014-11-25,本案為預售合約價格。,0,318532.0,1,36.05,1,10,0,0,0,0,215.27,2015-10-27,0,9,63790000,10,1,23.18,2600000,1,2,1
10,9,2014-11-25,本案為預售合約價格。,0,328155.0,1,59.5,1,10,0,0,0,0,337.27,2015-10-27,0,9,102720000,10,1,32.18,2600000,1,2,1
12,2,2015-11-24,,0,163761.0,1,5.01,1,3,1,3,1,1,18.93,1984-10-16,0,2,3100000,5,0,0.0,0,0,1,1
12,2,2015-11-08,親友、員工或其他特殊關係間之交易。,0,169771.0,1,68.94,1,1,2,3,2,1,400.54,2014-10-23,0,"13,14",68000000,14,1,41.5,0,1,1,4
12,2,2015-11-11,,0,179340.0,1,28.56,1,1,2,3,2,1,223.44,2014-10-23,0,13,40070000,14,2,83.0,0,1,1,4
12,2,2015-11-26,,0,167378.0,1,19.85,1,1,2,2,2,1,159.26,2015-04-16,1,6,21500000,12,1,42.17,1900000,1,1,4
12,2,2015-11-18,親友、員工或其他特殊關係間之交易。,0,265001.0,1,26.03,1,1,2,3,2,1,158.49,1987-09-29,1,5,42000000,14,0,0.0,0,0,1,11
12,2,2015-11-26,親友、員工或其他特殊關係間之交易。,0,30812.0,1,39.04,1,3,2,7,3,1,172.66,1980-04-09,0,,5320000,5,0,0.0,0,0,1,3
12,2,2015-11-30,軍宅買賣。立契日98/10/9,0,132915.0,1,51.53,1,1,2,3,2,1,188.09,2009-03-20,1,9,25000000,11,1,0.0,0,1,1,11
12,8,2015-10-27,,0,122164.0,10,22.78,1,3,1,2,1,1,85.95,,0,1,10500000,5,0,0.0,0,0,1,6
12,2,2012-07-23,,0,275313.0,1,7.35,1,1,1,1,1,1,108.12,2014-10-29,1,4,28140000,15,1,13.9,2200000,4,3,3
12,2,2015-10-21,,0,252292.0,1,36.32,1,1,2,2,2,1,206.11,,1,2,52000000,12,1,37.54,0,1,2,3
12,2,2012-08-07,,0,311505.0,1,7.35,1,1,1,1,1,1,108.12,2014-10-29,1,15,31550000,15,1,13.9,2200000,4,3,3
12,2,2015-11-20,親友、員工或其他特殊關係間之交易。,0,176565.0,1,11.28,1,3,1,2,1,1,31.15,1998-11-23,0,3,5500000,5,0,0.0,0,0,1,6
12,2,2015-11-17,,0,161706.0,1,33.37,1,1,2,3,2,1,221.39,2012-08-13,1,5,35800000,12,1,0.0,0,1,1,6
12,9,2015-11-08,,0,181897.0,1,49.64,1,1,1,4,2,1,208.91,2005-06-14,1,7,38000000,13,1,0.0,0,1,1,3
12,8,2015-11-06,,0,231301.0,1,16.11,1,1,2,3,2,1,179.42,1990-01-09,1,6,41500000,15,1,38.75,0,1,3,3
12,2,2015-11-04,,0,212237.0,2,12.89,2,1,2,3,2,1,112.61,1985-07-23,1,7,23900000,14,0,0.0,0,0,1,3
12,5,2015-11-20,,0,226181.0,2,4.4,2,1,1,2,1,1,49.96,1987-05-26,1,2,11300000,16,0,0.0,0,0,3,11
12,9,2015-11-26,,0,244868.0,1,15.24,1,5,1,1,1,1,67.71000000000001,2007-01-23,1,12,16580000,12,0,0.0,0,0,4,6
12,2,2015-11-04,親友、員工或其他特殊關係間之交易。,0,75966.0,1,28.39,1,9,2,4,2,1,138.22,1985-11-05,1,3,10500000,7,0,0.0,0,0,1,11
1,0,2015-11-04,含增建或未登記建物。,0,167450.0,1,34.75,1,3,2,3,2,1,102.12,,0,2,17100000,4,0,0.0,0,0,1,3
12,5,2015-11-10,,0,188634.0,1,17.41,1,3,2,3,1,1,83.76,1978-04-03,0,4,15800000,5,0,0.0,0,0,3,11
12,2,2015-10-28,,0,147167.0,1,30.2,1,3,1,3,2,1,108.72,1980-11-26,0,3,16000000,5,0,0.0,0,0,1,11
12,2,2015-11-07,親友、員工或其他特殊關係間之交易。,0,76876.0,1,25.27,1,9,2,3,2,1,130.08,1979-05-11,0,4,10000000,7,0,0.0,0,0,1,11
12,2,2015-11-12,親友、員工或其他特殊關係間之交易。,0,63633.0,1,9.6,1,1,2,3,2,1,117.3,1983-10-04,1,8,7464152,12,0,0.0,0,0,3,3
12,2,2015-11-02,本建物為毛胚屋,0,157538.0,2,12.97,1,1,2,2,1,1,81.25,2013-03-12,1,6,12800000,13,0,0.0,0,0,3,7
12,9,2015-11-06,,0,134677.0,1,15.65,2,5,0,0,0,1,112.12,2007-12-05,1,14,15100000,14,1,27.66,0,1,4,7
12,2,2015-11-09,,0,82486.0,1,28.84,1,3,2,3,1,1,72.74,1980-06-16,0,4,6000000,4,0,0.0,0,0,1,5
12,2,2015-11-10,,0,129143.0,1,32.75,1,3,2,2,1,1,92.92,1977-03-23,0,4,12000000,4,0,0.0,0,0,3,7
12,2,2015-11-06,,0,167869.0,1,34.19,1,3,2,3,2,1,108.12,1986-04-03,0,4,18150000,5,0,0.0,0,0,1,7
12,2,2015-11-30,,0,359596.0,1,25.2,1,7,2,0,2,1,84.15,1978-03-31,0,1,30260000,5,0,0.0,0,0,1,7
12,2,2015-11-13,價格含增建,0,115986.0,2,9.97,1,1,1,2,1,1,91.39,2004-05-18,1,6,10600000,13,1,19.55,0,3,1,7
12,2,2015-11-17,價格含增建,0,134657.0,1,18.29,1,9,2,3,2,1,115.85,2005-07-01,0,"4,5",15600000,8,0,0.0,0,0,3,7
12,2,2015-11-21,親友、員工或其他特殊關係間之交易。本申報書內容經權利人確認無誤。,0,75797.0,1,31.96,1,3,1,3,1,1,100.4,1980-03-31,0,5,7610000,5,0,0.0,0,0,1,7
12,2,2015-11-03,露台加蓋,0,86662.0,1,16.8,1,5,0,0,0,0,53.08,1996-02-16,1,2,4600000,5,0,0.0,0,0,2,5
12,2,2015-11-13,價格含增建,0,150210.0,1,67.88,1,9,2,3,2,1,161.64,2008-06-09,1,2,24280000,5,1,29.97,0,1,1,5
1,2,2015-10-30,,1,15259.0,0,0.0,1,12,1,2,1,1,98.3,1956-03-29,0,,1500000,1,0,0.0,0,0,0,7
12,2,2015-11-22,,1,133333.0,1,159.58,1,12,2,4,2,1,105.0,1975-08-01,0,,14000000,1,0,0.0,0,0,1,7
12,8,2015-11-20,,0,126368.0,2,48.0,1,9,0,0,0,0,203.47,,0,,25712000,7,0,0.0,0,0,1,9
12,2,2015-11-03,,0,234302.0,2,30.4,1,3,0,4,4,1,85.36,,0,5,20000000,5,0,0.0,0,0,3,9
12,2,2015-11-07,含增建或未登記建物。,0,245089.0,3,10.74,1,1,2,4,2,1,164.43,1983-01-25,1,20,40300000,24,0,0.0,0,0,1,9
12,2,2015-10-31,父女間之交易。,0,77390.0,3,9.74,1,1,0,0,1,0,83.99000000000002,1996-01-05,0,12,6500000,13,0,0.0,0,0,3,9
1,5,2015-10-22,親友、員工或其他特殊關係間之交易。,0,305569.0,1,13.2,1,3,1,2,1,1,42.29,,0,1,12922500,4,0,0.0,0,0,3,9
1,5,2015-10-22,親友、員工或其他特殊關係間之交易。,0,228437.0,1,5.3,1,3,1,2,1,1,22.77,,0,1,5201500,4,0,0.0,0,0,3,9
12,2,2015-11-06,,0,284580.0,2,10.06,2,5,1,1,1,1,44.09,2006-07-04,1,3,12550000,8,0,0.0,0,0,1,9
12,2,2015-11-22,,0,302546.0,1,15.68,1,1,2,3,2,1,135.12,1985-06-12,1,12,40880000,17,0,0.0,0,0,1,9
12,5,2015-10-31,父子間之交易。,0,84812.0,3,8.26,1,1,0,0,1,0,63.67,1996-01-05,1,1,5400000,13,0,0.0,0,0,3,9
12,2,2015-12-02,,0,299936.0,1,28.36,1,9,2,3,2,1,140.03,1982-12-20,1,6,42000000,7,0,0.0,0,0,1,9
12,5,2015-11-18,含增建或未登記建物。共有人共2人,0,233775.0,1,22.34,1,7,1,0,1,1,118.49,,0,1,27700000,7,0,0.0,0,0,1,10
12,9,2015-11-25,含增建或未登記建物。,0,275970.0,1,21.97,1,7,2,0,1,1,115.52,2009-08-12,1,1,31880000,7,1,14.91,0,7,1,2
12,2,2015-10-23,含增建或未登記建物。,0,194699.0,2,10.98,1,1,2,4,2,1,95.84,1977-07-28,1,12,18660000,12,0,0.0,0,0,1,2
12,2,2015-12-01,,0,129417.0,0,0.0,1,9,1,2,1,1,63.67,2013-11-27,1,6,8240000,6,0,0.0,0,0,0,9
16,5,2015-11-26,親友、員工或其他特殊關係間之交易。,0,13799.0,1,1.35,1,10,0,0,0,0,21.74,1978-12-15,1,3,300000,10,0,0.0,0,0,3,12
12,9,2015-11-27,,0,153669.0,1,9.29,1,5,1,1,1,1,85.74000000000002,2008-04-07,1,3,9000000,12,1,33.68,1000000,1,4,4
12,2,2015-11-23,親友、員工或其他特殊關係間之交易。,0,81389.0,1,7.24,1,1,1,1,1,1,36.86,1996-10-04,1,3,3000000,11,0,0.0,0,0,1,1
12,8,2015-10-21,,0,235155.0,1,22.48,1,3,2,3,2,1,101.21,1982-08-31,0,1,23800000,5,0,0.0,0,0,1,5
12,2,2015-10-05,親友、員工或其他特殊關係間之交易。,0,121048.0,1,55.0,1,3,1,4,1,1,70.22,1974-12-17,0,1,8500000,4,0,0.0,0,0,1,7
12,2,2015-11-23,,0,148248.0,3,31.5,1,9,1,4,2,1,162.43,1988-03-14,1,2,24080000,7,0,0.0,0,0,3,7
12,5,2015-11-23,,0,362767.0,3,21.1,1,7,1,0,1,1,104.53,1988-03-14,1,1,37920000,7,0,0.0,0,0,3,7
1,0,2015-10-23,,0,362272.0,4,104.47,1,9,2,10,2,1,309.17,,1,2,112000000,7,1,0.0,0,6,2,9
8,2,2015-10-16,受債權債務影響或債務抵償之交易。,1,428082.0,1,56.0,1,12,2,4,2,1,70.08,1958-05-30,0,,30000000,2,0,0.0,0,0,1,9
12,2,2015-11-14,,0,211806.0,1,28.05,1,3,2,3,1,1,101.98,,0,3,21600000,5,0,0.0,0,0,1,9
12,2,2015-12-01,親友、員工或其他特殊關係間之交易。,0,185471.0,1,9.12,1,1,2,3,2,1,64.7,1983-09-20,1,6,12000000,14,0,0.0,0,0,1,9
12,2,2015-10-28,2戶打通屋況很差,0,106243.0,1,16.0,1,3,0,0,0,0,45.65,,0,2,4850000,4,0,0.0,0,0,1,9
12,2,2015-10-28,2戶打通屋況很差,0,106243.0,1,16.0,1,3,0,0,0,0,45.65,,0,2,4850000,4,0,0.0,0,0,1,9
12,2,2015-11-07,含增建或未登記建物。,0,199525.0,1,51.0,1,3,2,4,2,1,185.44,,0,3,37000000,5,0,0.0,0,0,1,9
12,0,2015-11-20,登記2人。含增建或未登記建物。,0,217313.0,2,40.75,1,3,2,3,2,1,89.18,,0,4,19380000,4,0,0.0,0,0,1,9
12,2,2015-11-09,親友、員工或其他特殊關係間之交易。,0,114305.0,2,21.12,2,9,0,0,0,0,91.16,,1,1,10420000,7,0,0.0,0,0,1,9
12,5,2015-10-30,,0,247763.0,1,17.48,1,9,2,3,1,1,101.71,1980-10-08,0,3,25200000,7,0,0.0,0,0,1,9
12,2,2015-11-25,,0,135639.0,1,10.72,1,5,1,1,1,1,58.98,1995-09-15,1,6,8000000,12,0,0.0,0,0,1,5
12,2,2015-11-24,,0,205175.0,4,44.39,1,9,2,3,2,1,131.02,1989-07-06,1,2,26880000,7,0,0.0,0,0,1,5
12,2,2015-09-01,含增建或未登記建物。,0,102438.0,1,28.25,1,3,2,3,1,1,77.12,1972-09-26,0,3,7900000,4,0,0.0,0,0,1,7
12,2,2015-11-05,,0,124988.0,1,31.96,1,1,2,2,2,1,200.01,2012-02-17,1,19,25000000,19,1,40.35,0,1,2,5
12,2,2015-11-22,,0,89950.0,1,18.41,1,3,2,3,1,1,83.38,1978-12-02,0,5,7500000,5,0,0.0,0,0,1,7
12,9,2015-12-02,親友、員工或其他特殊關係間之交易。,1,52186.0,1,47.85,1,12,2,4,3,1,101.57,2006-09-27,1,,5300000,4,0,0.0,0,0,1,5
12,2,2015-11-20,權利人2人含增建或未登記建物。,0,188797.0,1,28.5,1,3,1,8,7,1,96.4,,0,4,18200000,4,0,0.0,0,0,1,3
12,2,2015-10-28,,0,195817.0,1,20.3,1,1,2,3,2,1,112.35,1998-09-25,1,4,22000000,14,1,0.0,0,3,1,4
12,2,2015-11-20,,0,220419.0,1,21.03,1,1,2,3,2,1,99.81,2005-07-12,1,2,22000000,14,0,0.0,0,0,1,4
12,5,2015-10-26,含增建或未登記建物。,0,230560.0,1,13.53,1,5,1,1,1,1,47.71,2001-08-29,1,6,11000000,10,0,0.0,0,0,3,1
12,2,2015-10-18,含增建或未登記建物。,0,190464.0,1,27.0,1,3,2,3,2,1,75.08,,0,4,14300000,4,0,0.0,0,0,1,1
12,2,2015-11-25,,0,210549.0,1,41.9,1,9,2,3,1,1,140.11,1996-02-01,1,2,29500000,6,1,0.0,0,1,2,1
12,2,2015-11-29,,0,236853.0,1,4.44,1,1,1,3,1,1,49.82000000000001,2004-12-03,1,11,11800000,14,0,0.0,0,0,3,1
12,2,2015-10-27,,0,198982.0,1,27.0,1,3,2,2,1,1,74.63,,0,2,14850000,4,0,0.0,0,0,1,1
1,1,2015-11-16,親友、員工或其他特殊關係間之交易。,1,396628.0,1,24.96,1,12,1,0,1,1,11.27,,0,,4470000,2,0,0.0,0,0,1,4
1,1,2015-11-16,親友、員工或其他特殊關係間之交易。,1,396210.0,1,37.44,1,12,1,0,1,1,16.91,,0,,6699906,2,0,0.0,0,0,1,4
12,5,2015-12-08,,0,296604.0,1,35.98,1,10,2,3,1,1,202.29,1992-09-10,0,1,60000000,6,0,0.0,0,0,3,1
12,5,2015-11-18,親等間交易,0,125104.0,1,1.02,1,5,0,1,1,1,35.97,1982-06-21,1,4,4500000,11,0,0.0,0,0,3,12
12,9,2015-11-21,含增建或未登記建物。,0,129714.0,1,6.16,1,10,2,4,1,1,74.78,2007-06-01,1,8,9700000,13,1,24.93,0,3,3,12
12,9,2015-11-27,含增建或未登記建物。,0,147186.0,1,2.72,1,5,1,1,1,1,46.2,2004-10-28,1,7,6800000,13,1,12.6,0,4,3,12
12,8,2015-12-03,含增建或未登記建物。,0,189152.0,1,3.49,1,1,1,2,1,1,43.88,2002-07-23,1,11,8300000,14,0,0.0,0,0,3,2
12,2,2015-10-30,,0,166476.0,2,59.33,1,3,2,4,2,1,139.54,1983-02-09,0,4,23230000,5,0,0.0,0,0,1,8
12,2,2015-11-23,親友、員工或其他特殊關係間之交易。,0,243034.0,3,28.32,1,1,0,10,6,1,230.42,,1,8,56000000,12,0,0.0,0,0,2,9
12,2,2015-11-20,,0,229047.0,1,25.78,1,1,2,3,2,1,251.04,1985-06-12,1,9,57500000,17,1,45.24,0,1,1,9
12,5,2015-11-03,,0,186986.0,1,9.2,1,1,1,3,2,1,106.96,1986-06-10,1,4,20000000,12,0,0.0,0,0,3,9
12,2,2015-11-17,,0,122521.0,2,54.24,1,1,2,4,2,1,220.37,2013-09-27,1,4,27000000,13,1,0.0,0,1,1,10
12,2,2015-11-20,含增建或未登記建物。,0,96661.0,1,34.0,1,3,2,4,2,1,134.49,1980-04-09,0,5,13000000,5,0,0.0,0,0,1,10
12,2,2015-10-22,親友、員工或其他特殊關係間之交易。,0,153159.0,1,17.46,1,1,1,4,2,1,101.59,2012-08-27,1,12,15500000,14,1,7.57,1100000,1,1,10
12,2,2015-06-20,含增建或未登記建物。,0,139389.0,5,21.35,1,3,2,2,1,1,74.97,1979-07-16,1,5,10450000,5,0,0.0,0,0,1,10
12,2,2015-11-02,親友、員工或其他特殊關係間之交易。,0,100847.0,1,36.47,1,9,2,4,2,1,160.64,1985-07-05,0,4,16200000,6,0,0.0,0,0,1,9
12,2,2015-11-18,姊妹親等買賣,0,202406.0,2,39.66,1,9,2,4,2,1,172.92,,1,4,35000000,7,0,0.0,0,0,1,9
12,5,2015-11-25,親友、員工或其他特殊關係間之交易。,0,72331.0,5,5.38,1,1,2,2,2,1,49.08,1990-04-20,0,1,3550000,14,0,0.0,0,0,1,9
12,5,2015-11-28,,0,290609.0,1,2.96,1,5,0,1,1,1,32.69,,1,7,9500000,12,0,0.0,0,0,3,9
12,2,2015-11-18,親友、員工或其他特殊關係間之交易。,0,100590.0,1,35.09,1,9,2,3,2,1,144.15,,0,1,14500000,6,0,0.0,0,0,1,9
12,2,2015-11-11,,0,199038.0,1,18.68,1,9,1,2,1,1,60.29,,0,4,12000000,7,0,0.0,0,0,1,9
12,5,2015-11-15,含增建或未登記建物。,0,487475.0,1,20.74,1,7,1,1,1,1,147.7,1982-02-27,1,1,72000000,14,0,0.0,0,0,2,9
12,2,2015-11-01,親友、員工或其他特殊關係間之交易。,0,171638.0,1,38.25,1,3,2,3,2,1,108.95,1972-05-02,0,3,18700000,4,0,0.0,0,0,1,9
12,2,2015-11-10,含增建或未登記建物。,0,184911.0,2,33.71,1,9,2,4,2,1,135.2,,0,4,25000000,7,0,0.0,0,0,1,9
12,2,2015-11-22,,0,117016.0,1,9.19,1,5,0,0,0,0,56.83,2009-02-05,1,8,6650000,13,0,0.0,0,0,2,5
12,2,2015-11-14,價格含增建,0,201277.0,1,26.39,1,9,2,3,2,1,142.49,1985-11-14,1,5,28680000,7,0,0.0,0,0,1,7
12,2,2015-10-05,,0,112317.0,2,39.25,1,3,2,3,1,1,80.13,1973-12-07,0,4,9000000,4,0,0.0,0,0,1,7
12,2,2015-11-21,,0,86658.0,1,14.1,1,1,2,3,2,1,104.78,1985-04-02,1,5,9080000,12,0,0.0,0,0,1,7
12,2,2015-12-02,,0,140523.0,1,37.19,1,9,2,4,2,1,170.79,1980-03-03,1,7,24000000,7,0,0.0,0,0,1,7
1,2,2015-11-18,,1,301624.0,1,91.85,1,12,2,4,3,1,86.2,1976-03-08,0,,26000000,2,0,0.0,0,0,1,5
12,2,2015-11-16,,0,148834.0,1,14.05,1,1,2,3,2,1,131.69,2008-03-31,1,10,19600000,11,2,42.4,0,3,1,5
12,2,2015-11-13,,0,227054.0,1,32.3,1,9,2,3,2,1,145.33,1992-09-30,1,3,33000000,10,1,0.0,0,1,1,7
1,2,2015-11-26,親友關係間之交易。,0,81301.0,1,24.0,1,3,1,2,1,1,63.96,1965-07-05,0,3,5200000,3,0,0.0,0,0,4,7
12,2,2015-11-16,親友、員工或其他特殊關係間之交易。,0,38694.0,1,5.11,1,1,1,2,2,1,59.44,2013-07-11,1,15,2300000,15,2,34.7,0,1,1,7
12,2,2015-11-23,,0,140452.0,1,8.9,1,1,2,3,1,1,79.60000000000002,2002-02-07,1,5,11180000,14,0,0.0,0,0,3,5
12,7,2015-11-16,,0,136148.0,1,24.74,1,8,0,0,0,0,94.75,1983-12-14,1,1,12900000,5,0,0.0,0,0,4,5
12,2,2015-11-16,,0,171882.0,1,36.49,1,9,2,2,1,1,142.54000000000005,2015-05-27,1,2,24500000,7,0,0.0,0,0,1,5
12,2,2015-11-01,,0,252328.0,2,4.0,1,1,2,2,1,1,53.7,1979-02-09,1,13,13550000,14,0,0.0,0,0,3,11
12,2,2015-11-15,含增建或未登記建物。,0,180229.0,1,38.0,1,3,2,3,2,1,91.55,1971-12-20,0,2,16500000,4,0,0.0,0,0,1,11
10,9,2015-12-02,含增建或未登記建物。內含獨立產權車位，未包含在棟數內,0,209525.0,1,15.43,1,1,1,1,1,1,124.09,2006-12-29,1,2,26000000,19,1,32.54,0,1,2,3
12,9,2015-10-18,內含獨立產權公設，未包含在棟數內。含增建或未登記建物。,0,197598.0,2,46.96,1,1,2,2,2,1,183.2,2002-02-08,1,15,36200000,18,0,0.0,0,0,1,11
14,2,2011-03-07,,0,243250.0,1,49.98,1,1,2,3,2,1,301.7999999999999,2014-12-04,1,6,65800000,21,2,55.14,5800000,1,1,6
12,2,2015-11-19,陽台外推,0,120990.0,1,31.88,1,3,2,3,1,1,92.57,,0,3,11200000,4,0,0.0,0,0,1,6
12,2,2015-11-19,,0,222222.0,1,26.75,1,3,2,3,1,1,74.7,1975-09-20,0,3,16600000,4,0,0.0,0,0,1,3
12,2,2015-11-25,,0,200193.0,1,25.83,1,9,2,2,2,1,134.87,1995-04-22,0,4,27000000,6,1,0.0,0,4,1,11
12,5,2015-11-17,,0,184164.0,2,26.2,1,10,0,0,0,0,302.3400000000001,1984-11-06,1,2,55680000,16,1,0.0,0,1,3,11
12,9,2015-12-01,,0,193570.0,1,27.74,1,9,2,3,2,1,118.2,1992-03-10,1,4,22880000,7,0,0.0,0,0,1,11
12,2,2015-12-08,,0,203235.0,1,21.13,1,9,2,3,2,1,118.09,1988-11-08,1,4,24000000,7,0,0.0,0,0,1,3
12,2,2015-11-20,親友、員工或其他特殊關係間之交易。,0,37847.0,2,9.2,1,1,1,2,1,1,142.68,2010-09-01,1,8,5400000,15,1,0.0,0,1,3,3
12,2,2015-10-15,親友、員工或其他特殊關係間之交易。,0,68618.0,3,3.92,2,1,2,3,2,1,34.02,,1,5,2334396,14,0,0.0,0,0,3,3
12,2,2015-11-21,,0,163082.0,1,45.0,1,3,2,4,2,1,111.6,1974-07-17,0,3,18200000,4,0,0.0,0,0,1,11
12,9,2015-09-15,親友、員工或其他特殊關係間之交易。,0,77315.0,1,14.75,1,3,2,3,2,1,60.79,1989-04-25,0,1,4700000,5,0,0.0,0,0,1,3
12,2,2015-11-29,,0,202614.0,1,33.13,1,1,2,4,2,1,228.62,2012-10-26,1,13,39500000,13,1,46.5,2600000,1,1,6
12,2,2015-12-04,,0,302133.0,1,8.54,1,1,1,1,1,1,88.72,2009-07-02,1,17,18200000,19,1,38.08,2900000,1,2,3
12,2,2015-11-26,,0,165820.0,1,11.87,1,5,1,1,1,1,37.39,1993-12-13,1,2,6200000,12,0,0.0,0,0,1,4
12,2,2015-11-16,,0,154512.0,1,11.41,1,5,1,1,1,1,48.54,1996-11-26,1,2,7500000,8,0,0.0,0,0,1,4
12,2,2015-12-03,,0,160702.0,1,63.08,1,9,2,3,3,1,168.33999999999997,2014-12-27,0,3,23000000,4,1,39.53,2300000,1,1,4
12,5,2015-12-07,,0,184898.0,1,13.91,1,5,0,0,0,0,83.83,2001-08-29,1,9,15500000,10,1,0.0,0,1,3,1
12,2,2015-08-21,母子間之交易。,0,54591.0,1,28.29,1,3,1,3,1,1,100.75,1980-11-18,0,4,5500000,5,0,0.0,0,0,1,4
12,2,2015-11-18,親友、員工或其他特殊關係間之交易。,0,205295.0,1,14.34,1,5,1,1,1,1,101.48,2015-07-31,1,6,19250000,7,1,19.89,2500000,6,3,1
12,5,2015-11-10,,0,213904.0,1,3.29,1,5,1,1,1,1,33.66,2003-08-08,1,9,7200000,14,0,0.0,0,0,3,1
12,5,2015-10-03,,0,136281.0,0,6.41,1,1,1,2,1,1,66.03999999999999,1982-12-09,1,2,9000000,12,0,0.0,0,0,3,1
12,2,2015-12-02,親友、員工或其他特殊關係間之交易。,0,68054.0,1,24.5,2,9,2,3,2,1,338.85,1987-04-15,0,10,23060000,10,0,0.0,0,0,3,1
12,2,2015-12-08,,0,112754.0,2,28.47,1,3,2,3,2,1,119.73,1985-11-04,0,3,13500000,5,0,0.0,0,0,1,4
